id:ID,label:LABEL,name,concept,value,normalized_value,value_type,unit_ref,source_file,dimensions,description
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2022_3cddd48cd25f,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,76300000,76300000,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken1""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2022_523165365e83,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,14600000,14600000,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken2""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2022_18bc200bfbf2,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,9200000,9200000,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken3""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2022_151aa1789f58,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,6000000,6000000,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken4""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2022_bc3242f867bf,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,5900000,5900000,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken5""}",
Fact_TCS_PercentageOfFemaleBoardOfDirectors_2023_d7dec433cf2e,ESGMetric;Fact,TCS PercentageOfFemaleBoardOfDirectors (2023),PercentageOfFemaleBoardOfDirectors,0.2223,0.2223,percentage,pure,FY2023-24.xml,{},
Fact_TCS_NumberOfFemaleEmployeesOrWorkers_2023_c92ba34c442f,ESGMetric;Fact,TCS NumberOfFemaleEmployeesOrWorkers (2023),NumberOfFemaleEmployeesOrWorkers,214098,214098,percentage,pure,FY2023-24.xml,{},
Fact_TCS_NumberOfFemaleEmployeesOrWorkers_2023_3521c3064902,ESGMetric;Fact,TCS NumberOfFemaleEmployeesOrWorkers (2023),NumberOfFemaleEmployeesOrWorkers,189017,189017,percentage,pure,FY2023-24.xml,{},
Fact_TCS_TotalEnergyConsumedFromRenewableSources_2023_63f5bf572dda,ESGMetric;Fact,TCS TotalEnergyConsumedFromRenewableSources (2023),TotalEnergyConsumedFromRenewableSources,1266288297,1266288297,numeric,Megajoule,FY2023-24.xml,{},
Fact_TCS_TotalEnergyConsumedFromRenewableSources_2023_f8d28ad8e570,ESGMetric;Fact,TCS TotalEnergyConsumedFromRenewableSources (2023),TotalEnergyConsumedFromRenewableSources,830543637,830543637,numeric,Megajoule,FY2023-24.xml,{},
Fact_TCS_TotalVolumeOfWaterWithdrawal_2023_a798e877b6eb,ESGMetric;Fact,TCS TotalVolumeOfWaterWithdrawal (2023),TotalVolumeOfWaterWithdrawal,2946578,2946578,numeric,Kiloliters,FY2023-24.xml,{},
Fact_TCS_TotalVolumeOfWaterWithdrawal_2023_ecd164c03a15,ESGMetric;Fact,TCS TotalVolumeOfWaterWithdrawal (2023),TotalVolumeOfWaterWithdrawal,2288688,2288688,numeric,Kiloliters,FY2023-24.xml,{},
Fact_TCS_TotalScope1Emissions_2023_d9336bf3832d,ESGMetric;Fact,TCS TotalScope1Emissions (2023),TotalScope1Emissions,21949,21949,numeric,tCO2e,FY2023-24.xml,{},
Fact_TCS_TotalScope1Emissions_2023_16477ae97d3f,ESGMetric;Fact,TCS TotalScope1Emissions (2023),TotalScope1Emissions,20972,20972,numeric,tCO2e,FY2023-24.xml,{},
Fact_TCS_TotalScope2Emissions_2023_44d0dbcbc257,ESGMetric;Fact,TCS TotalScope2Emissions (2023),TotalScope2Emissions,73722,73722,numeric,tCO2e,FY2023-24.xml,{},
Fact_TCS_TotalScope2Emissions_2023_51bf203c9a55,ESGMetric;Fact,TCS TotalScope2Emissions (2023),TotalScope2Emissions,117265,117265,numeric,tCO2e,FY2023-24.xml,{},
Fact_TCS_TotalWasteGenerated_2023_3a3c78a7ff25,ESGMetric;Fact,TCS TotalWasteGenerated (2023),TotalWasteGenerated,6716.2,6716.2,percentage,Tonne,FY2023-24.xml,{},
Fact_TCS_TotalWasteGenerated_2023_45d76f692545,ESGMetric;Fact,TCS TotalWasteGenerated (2023),TotalWasteGenerated,5031.6,5031.6,percentage,Tonne,FY2023-24.xml,{},
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2023_bf9b05b40811,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,33000000,33000000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken1""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2023_af9660f677bb,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,19000000,19000000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken2""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2023_f248d3d09bb3,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,9000000,9000000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken3""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2023_f2bf464efc4f,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,8000000,8000000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken4""}",
Fact_TCS_AmountSpentForCSRProjectsUndertaken_2023_79953210dee9,ESGMetric;Fact,TCS AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,6000000,6000000,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken5""}",
Fact_RELIANCE_PercentageOfFemaleBoardOfDirectors_2022_0cd1f57a4112,ESGMetric;Fact,RELIANCE PercentageOfFemaleBoardOfDirectors (2022),PercentageOfFemaleBoardOfDirectors,0.1539,0.1539,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_TotalVolumeOfWaterWithdrawal_2022_16d67203a4bb,ESGMetric;Fact,RELIANCE TotalVolumeOfWaterWithdrawal (2022),TotalVolumeOfWaterWithdrawal,200518912,200518912,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_TotalVolumeOfWaterWithdrawal_2022_89ddf7a4e9a6,ESGMetric;Fact,RELIANCE TotalVolumeOfWaterWithdrawal (2022),TotalVolumeOfWaterWithdrawal,202242837,202242837,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_TotalScope1Emissions_2022_dc098db0d58c,ESGMetric;Fact,RELIANCE TotalScope1Emissions (2022),TotalScope1Emissions,37095658,37095658,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_TotalScope2Emissions_2022_fa6498904b23,ESGMetric;Fact,RELIANCE TotalScope2Emissions (2022),TotalScope2Emissions,850070,850070,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_TotalScope1Emissions_2022_cac5f41b692a,ESGMetric;Fact,RELIANCE TotalScope1Emissions (2022),TotalScope1Emissions,37223578,37223578,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_TotalScope2Emissions_2022_3a329aacd5c2,ESGMetric;Fact,RELIANCE TotalScope2Emissions (2022),TotalScope2Emissions,867610,867610,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_TotalWasteGenerated_2022_55303988f20e,ESGMetric;Fact,RELIANCE TotalWasteGenerated (2022),TotalWasteGenerated,600609.46,600609.46,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_TotalWasteGenerated_2022_6d7a5d8e0a60,ESGMetric;Fact,RELIANCE TotalWasteGenerated (2022),TotalWasteGenerated,876983.79,876983.79,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_TotalEnergyConsumedFromRenewableSources_2022_6f08e964fd08,ESGMetric;Fact,RELIANCE TotalEnergyConsumedFromRenewableSources (2022),TotalEnergyConsumedFromRenewableSources,6705340,6705340,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_TotalEnergyConsumedFromRenewableSources_2022_4d3bb6dc6eef,ESGMetric;Fact,RELIANCE TotalEnergyConsumedFromRenewableSources (2022),TotalEnergyConsumedFromRenewableSources,3121240,3121240,percentage,pure,FY2022-23.xml,{},
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2022_966c699dd7df,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,498437,498437,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken1""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2022_c45636c75c8f,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,426287,426287,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken2""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2022_706d4d75f488,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,208837,208837,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken3""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2022_90c01f02f46d,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,826067,826067,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken4""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2022_d5c0f3ec6338,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,17321698,17321698,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken5""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2022_39af99899169,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1170149,1170149,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken6""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2022_e3cbc6d2a1c8,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,591437,591437,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken7""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2022_7ce0bdb89e92,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,698441,698441,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken8""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2022_1f1359b3f234,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2022),AmountSpentForCSRProjectsUndertaken,1500000,1500000,numeric,INR,FY2022-23.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken9""}",
Fact_RELIANCE_PercentageOfFemaleBoardOfDirectors_2024_2bbe48a9cb84,ESGMetric;Fact,RELIANCE PercentageOfFemaleBoardOfDirectors (2024),PercentageOfFemaleBoardOfDirectors,0.1429,0.1429,percentage,pure,FY2024-25.xml,{},
Fact_RELIANCE_TotalEnergyConsumedFromRenewableSources_2024_4ac27c22ec31,ESGMetric;Fact,RELIANCE TotalEnergyConsumedFromRenewableSources (2024),TotalEnergyConsumedFromRenewableSources,5344930,5344930,numeric,Gigajoule,FY2024-25.xml,{},
Fact_RELIANCE_TotalEnergyConsumedFromRenewableSources_2024_3e273011b0c8,ESGMetric;Fact,RELIANCE TotalEnergyConsumedFromRenewableSources (2024),TotalEnergyConsumedFromRenewableSources,6826744,6826744,numeric,Gigajoule,FY2024-25.xml,{},
Fact_RELIANCE_TotalVolumeOfWaterWithdrawal_2024_68ae206d55fd,ESGMetric;Fact,RELIANCE TotalVolumeOfWaterWithdrawal (2024),TotalVolumeOfWaterWithdrawal,208465383,208465383,numeric,Kiloliters,FY2024-25.xml,{},
Fact_RELIANCE_TotalVolumeOfWaterWithdrawal_2024_2cb441ac7219,ESGMetric;Fact,RELIANCE TotalVolumeOfWaterWithdrawal (2024),TotalVolumeOfWaterWithdrawal,204100042,204100042,numeric,Kiloliters,FY2024-25.xml,{},
Fact_RELIANCE_TotalScope1Emissions_2024_54ee7e54e6cd,ESGMetric;Fact,RELIANCE TotalScope1Emissions (2024),TotalScope1Emissions,36459294,36459294,numeric,MtCO2e,FY2024-25.xml,{},
Fact_RELIANCE_TotalScope1Emissions_2024_5824ff7d7da2,ESGMetric;Fact,RELIANCE TotalScope1Emissions (2024),TotalScope1Emissions,36900275,36900275,numeric,MtCO2e,FY2024-25.xml,{},
Fact_RELIANCE_TotalScope2Emissions_2024_ae8bf3e3321c,ESGMetric;Fact,RELIANCE TotalScope2Emissions (2024),TotalScope2Emissions,1470097,1470097,numeric,MtCO2e,FY2024-25.xml,{},
Fact_RELIANCE_TotalScope2Emissions_2024_0337a50b2b00,ESGMetric;Fact,RELIANCE TotalScope2Emissions (2024),TotalScope2Emissions,781764,781764,numeric,MtCO2e,FY2024-25.xml,{},
Fact_RELIANCE_TotalWasteGenerated_2024_60f4d5b0b8b9,ESGMetric;Fact,RELIANCE TotalWasteGenerated (2024),TotalWasteGenerated,760123,760123,percentage,Tonne,FY2024-25.xml,{},
Fact_RELIANCE_TotalWasteGenerated_2024_3608843069d4,ESGMetric;Fact,RELIANCE TotalWasteGenerated (2024),TotalWasteGenerated,666046,666046,percentage,Tonne,FY2024-25.xml,{},
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_80b35096ebfb,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,2288927,2288927,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken1""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_1e458c3d7fa0,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,1430000,1430000,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken2""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_f8756167ed29,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,4104596,4104596,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken3""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_b7c7e10810c9,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,911687,911687,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken4""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_7c72937b61e5,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,12908651,12908651,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken5""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_4fd3aa36752b,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,140000,140000,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken6""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_7c66010ef3bc,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,555000,555000,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken7""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_12963b0fa800,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,555000,555000,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken8""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_dc66f5ad3dcf,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,250957,250957,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken9""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_69a162ad972a,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,3488071,3488071,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken10""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_13b59cf940d7,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,286747,286747,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken11""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_aef49e9951cf,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,1136455,1136455,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken12""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_f4649e725f5f,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,5570360,5570360,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken13""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_bf0522b393af,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,159760707,159760707,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken14""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_07bebfafd523,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,12642483,12642483,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken15""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_6f80fc7d1aae,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,23331983,23331983,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken16""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_2ef084e53183,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,60559,60559,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken17""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_51d899f50450,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,890602,890602,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken18""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_9aa51b05c4f5,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,1351125,1351125,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken19""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2024_b7fc0973796d,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2024),AmountSpentForCSRProjectsUndertaken,1247798,1247798,numeric,INR,FY2024-25.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken20""}",
Fact_RELIANCE_PercentageOfFemaleBoardOfDirectors_2025_4fe070006f89,ESGMetric;Fact,RELIANCE PercentageOfFemaleBoardOfDirectors (2025),PercentageOfFemaleBoardOfDirectors,0.1429,0.1429,percentage,pure,FY2025-26.xml,{},
Fact_RELIANCE_TotalEnergyConsumedFromRenewableSources_2025_e1e03c13ee86,ESGMetric;Fact,RELIANCE TotalEnergyConsumedFromRenewableSources (2025),TotalEnergyConsumedFromRenewableSources,5413239,5413239,numeric,Gigajoule,FY2025-26.xml,{},
Fact_RELIANCE_TotalEnergyConsumedFromRenewableSources_2025_645226851b3b,ESGMetric;Fact,RELIANCE TotalEnergyConsumedFromRenewableSources (2025),TotalEnergyConsumedFromRenewableSources,5344930,5344930,numeric,Gigajoule,FY2025-26.xml,{},
Fact_RELIANCE_TotalVolumeOfWaterWithdrawal_2025_50a173b2b94c,ESGMetric;Fact,RELIANCE TotalVolumeOfWaterWithdrawal (2025),TotalVolumeOfWaterWithdrawal,204555068,204555068,numeric,Kiloliters,FY2025-26.xml,{},
Fact_RELIANCE_TotalVolumeOfWaterWithdrawal_2025_1b87cd1c2a1e,ESGMetric;Fact,RELIANCE TotalVolumeOfWaterWithdrawal (2025),TotalVolumeOfWaterWithdrawal,208465383,208465383,numeric,Kiloliters,FY2025-26.xml,{},
Fact_RELIANCE_TotalScope1Emissions_2025_0d26fdb392de,ESGMetric;Fact,RELIANCE TotalScope1Emissions (2025),TotalScope1Emissions,36350070,36350070,numeric,MtCO2e,FY2025-26.xml,{},
Fact_RELIANCE_TotalScope1Emissions_2025_dfa1abd32b58,ESGMetric;Fact,RELIANCE TotalScope1Emissions (2025),TotalScope1Emissions,36459294,36459294,numeric,MtCO2e,FY2025-26.xml,{},
Fact_RELIANCE_TotalScope2Emissions_2025_895cc2e32247,ESGMetric;Fact,RELIANCE TotalScope2Emissions (2025),TotalScope2Emissions,1918352,1918352,numeric,MtCO2e,FY2025-26.xml,{},
Fact_RELIANCE_TotalScope2Emissions_2025_03c5520d9061,ESGMetric;Fact,RELIANCE TotalScope2Emissions (2025),TotalScope2Emissions,1470097,1470097,numeric,MtCO2e,FY2025-26.xml,{},
Fact_RELIANCE_TotalWasteGenerated_2025_cc6fee69e7ed,ESGMetric;Fact,RELIANCE TotalWasteGenerated (2025),TotalWasteGenerated,993787,993787,percentage,Tonne,FY2025-26.xml,{},
Fact_RELIANCE_TotalWasteGenerated_2025_102d89d01ff2,ESGMetric;Fact,RELIANCE TotalWasteGenerated (2025),TotalWasteGenerated,760123,760123,percentage,Tonne,FY2025-26.xml,{},
Fact_RELIANCE_NumberOfFemaleEmployeesOrWorkers_2023_4c45ea4df756,ESGMetric;Fact,RELIANCE NumberOfFemaleEmployeesOrWorkers (2023),NumberOfFemaleEmployeesOrWorkers,0,0,percentage,pure,FY2023-24.xml,{},
Fact_RELIANCE_NumberOfFemaleEmployeesOrWorkers_2023_ee9ebff934f4,ESGMetric;Fact,RELIANCE NumberOfFemaleEmployeesOrWorkers (2023),NumberOfFemaleEmployeesOrWorkers,0,0,percentage,pure,FY2023-24.xml,{},
Fact_RELIANCE_TotalEnergyConsumedFromRenewableSources_2023_fb4b9f7cc72b,ESGMetric;Fact,RELIANCE TotalEnergyConsumedFromRenewableSources (2023),TotalEnergyConsumedFromRenewableSources,6826744,6826744,numeric,Gigajoule,FY2023-24.xml,{},
Fact_RELIANCE_TotalEnergyConsumedFromRenewableSources_2023_02b545621716,ESGMetric;Fact,RELIANCE TotalEnergyConsumedFromRenewableSources (2023),TotalEnergyConsumedFromRenewableSources,6705340,6705340,numeric,Gigajoule,FY2023-24.xml,{},
Fact_RELIANCE_TotalVolumeOfWaterWithdrawal_2023_73e9e2c406bb,ESGMetric;Fact,RELIANCE TotalVolumeOfWaterWithdrawal (2023),TotalVolumeOfWaterWithdrawal,204100042,204100042,numeric,Kiloliters,FY2023-24.xml,{},
Fact_RELIANCE_TotalVolumeOfWaterWithdrawal_2023_cb3e9be981d1,ESGMetric;Fact,RELIANCE TotalVolumeOfWaterWithdrawal (2023),TotalVolumeOfWaterWithdrawal,200518912,200518912,numeric,Kiloliters,FY2023-24.xml,{},
Fact_RELIANCE_TotalScope1Emissions_2023_f1def2c116ab,ESGMetric;Fact,RELIANCE TotalScope1Emissions (2023),TotalScope1Emissions,36900275,36900275,numeric,MtCO2e,FY2023-24.xml,{},
Fact_RELIANCE_TotalScope1Emissions_2023_06296e97b379,ESGMetric;Fact,RELIANCE TotalScope1Emissions (2023),TotalScope1Emissions,37095658,37095658,numeric,MtCO2e,FY2023-24.xml,{},
Fact_RELIANCE_TotalScope2Emissions_2023_8c2e60761087,ESGMetric;Fact,RELIANCE TotalScope2Emissions (2023),TotalScope2Emissions,781764,781764,numeric,MtCO2e,FY2023-24.xml,{},
Fact_RELIANCE_TotalScope2Emissions_2023_25f2818f4992,ESGMetric;Fact,RELIANCE TotalScope2Emissions (2023),TotalScope2Emissions,850070,850070,numeric,MtCO2e,FY2023-24.xml,{},
Fact_RELIANCE_TotalWasteGenerated_2023_c81cc38f3196,ESGMetric;Fact,RELIANCE TotalWasteGenerated (2023),TotalWasteGenerated,666046,666046,percentage,Tonne,FY2023-24.xml,{},
Fact_RELIANCE_TotalWasteGenerated_2023_9638e589618b,ESGMetric;Fact,RELIANCE TotalWasteGenerated (2023),TotalWasteGenerated,600609,600609,percentage,Tonne,FY2023-24.xml,{},
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_e53e0ad8686c,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,21832364,21832364,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken1""}",
Fact_RELIANCE_AmountSpentForCSRProjectsUndertaken_2023_c0e56c20da67,ESGMetric;Fact,RELIANCE AmountSpentForCSRProjectsUndertaken (2023),AmountSpentForCSRProjectsUndertaken,3103533,3103533,numeric,INR,FY2023-24.xml,"{""in-capmkt:CSRProjectsUndertakenAxis"": ""CSRProjectsUndertaken2""}",
